dataset,model,layer,checkpoint,seed,trial,d_out,d_in,R,r,alpha,target_condition_number,actual_condition_number,condition_relative_error,smallest_gauge_singular_value,b_gauge_frobenius_norm,a_gauge_frobenius_norm,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_full_reconstruction_error,compact_path_no_dense_intermediate,gauge_construction,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995776e-01,2.0360826219215724e+00,2.0128620756532452e+00,3.9262653905408292e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2308879579584396e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.4997263130193781e-01,6.3235294095779315e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995776e-01,2.0360826219215724e+00,2.0128620756532452e+00,3.9262653905408292e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2308879579584396e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011055e-01,2.2622943531170017e+00,2.2385404480942963e+00,4.6483601662064719e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4576592771516659e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.3336607578750277e-01,7.1574638544335811e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011055e-01,2.2622943531170017e+00,2.2385404480942963e+00,4.6483601662064719e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4576592771516659e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000007e+01,7.1054273576010023e-16,3.1622776601683783e-01,2.4592416879751062e+00,2.4374756639793524e+00,4.9774780872304822e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.5046847273874731e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.1663329655331327e-01,7.9901360620916861e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,31,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000007e+01,7.1054273576010023e-16,3.1622776601683783e-01,2.4592416879751062e+00,2.4374756639793524e+00,4.9774780872304822e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.5046847273874731e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.5589354093086780e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0684853486380792e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9428055250855838e-01,4.7666086216441372e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.5589354093086780e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0684853486380792e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772581e-01,1.6771365465488925e+00,1.6647798546568291e+00,3.5604308649135081e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1437773694289407e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9772790476436222e-01,4.8010821442021756e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772581e-01,1.6771365465488925e+00,1.6647798546568291e+00,3.5604308649135081e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1437773694289407e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654724e-01,1.7300928411406764e+00,1.7092431276950975e+00,3.5608336320881228e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4501065584174360e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.0488718179443413e-01,4.8726749145028947e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654724e-01,1.7300928411406764e+00,1.7092431276950975e+00,3.5608336320881228e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4501065584174360e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962562e-01,1.8488870512751163e+00,1.8167198411679142e+00,3.6734915484493741e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0449971355053663e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.2419124944050630e-01,5.0657155909636165e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962562e-01,1.8488870512751163e+00,1.8167198411679142e+00,3.6734915484493741e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0449971355053663e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999982e+00,3.5527136788005011e-16,4.4721359549995782e-01,2.0758972478022901e+00,2.0306579297978820e+00,4.0855292865251126e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6024365181874869e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.7338239056995097e-01,5.5576270022580632e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999982e+00,3.5527136788005011e-16,4.4721359549995782e-01,2.0758972478022901e+00,2.0306579297978820e+00,4.0855292865251126e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6024365181874869e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999973e+00,3.5527136788005011e-16,3.6514837167011083e-01,2.3231842251749986e+00,2.2682518645064631e+00,4.7619750320280948e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1416551513188632e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.4636655735356938e-01,6.2874686700942473e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999973e+00,3.5527136788005011e-16,3.6514837167011083e-01,2.3231842251749986e+00,2.2682518645064631e+00,4.7619750320280948e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1416551513188632e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000016e+01,1.5987211554602255e-15,3.1622776601683755e-01,2.5388358631007293e+00,2.4771275836011593e+00,5.0212701448322095e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6281981649321545e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.2699283556566794e-01,7.0937314522152328e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,32,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000016e+01,1.5987211554602255e-15,3.1622776601683755e-01,2.5388358631007293e+00,2.4771275836011593e+00,5.0212701448322095e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6281981649321545e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.6500529353200987e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2091646317905743e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9370013724646942e-01,4.7608044690232476e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.6500529353200987e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2091646317905743e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999998e+00,1.4802973661668753e-16,8.1649658092772603e-01,1.6183866760880146e+00,1.7261290047087838e+00,3.9694701583273268e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5179168262729809e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9672509369653937e-01,4.7910540335239471e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999998e+00,1.4802973661668753e-16,8.1649658092772603e-01,1.6183866760880146e+00,1.7261290047087838e+00,3.9694701583273268e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5179168262729809e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654779e-01,1.6312314555681031e+00,1.8158636075840568e+00,3.8628842052252929e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4020632635313737e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.0307825259826742e-01,4.8545856225412276e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654779e-01,1.6312314555681031e+00,1.8158636075840568e+00,3.8628842052252929e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4020632635313737e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999987e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.6956569852363919e+00,1.9903268007687787e+00,3.8260551545159539e-16,1.1761969034414466e-01,4.1633363423443370e-17,8.9856455418721582e-16,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.2056329116953179e-01,5.0294360082538714e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999987e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.6956569852363919e+00,1.9903268007687787e+00,3.8260551545159539e-16,1.1761969034414466e-01,4.1633363423443370e-17,8.9856455418721582e-16,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995782e-01,1.8571218965769498e+00,2.2964400607460460e+00,4.2911063221394116e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.5506294701696197e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.6642693083082882e-01,5.4880724048668417e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995782e-01,1.8571218965769498e+00,2.2964400607460460e+00,4.2911063221394116e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.5506294701696197e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000009e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.0535467620888563e+00,2.6165042216965655e+00,4.3229071246064850e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4955427623520357e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.3596795581194807e-01,6.1834826546780342e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000009e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.0535467620888563e+00,2.6165042216965655e+00,4.3229071246064850e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4955427623520357e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999929e+00,7.1054273576010023e-16,3.1622776601683811e-01,2.2329127542865637e+00,2.8908273147361494e+00,5.2324258489727969e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1437972824678871e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.1352215695250174e-01,6.9590246660835708e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,33,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999929e+00,7.1054273576010023e-16,3.1622776601683811e-01,2.2329127542865637e+00,2.8908273147361494e+00,5.2324258489727969e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1437972824678871e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000007e+00,6.6613381477509392e-16,9.9999999999999978e-01,1.6457339059369438e+00,1.6457339059369438e+00,3.7040403103053799e-16,1.1761969034414466e-01,4.1633363423443370e-17,9.5541532239370149e-16,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.6353607068357670e-01,4.4591638033943204e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000007e+00,6.6613381477509392e-16,9.9999999999999978e-01,1.6457339059369438e+00,1.6457339059369438e+00,3.7040403103053799e-16,1.1761969034414466e-01,4.1633363423443370e-17,9.5541532239370149e-16,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772581e-01,1.6888964105823077e+00,1.6500677774412074e+00,3.9190420777530886e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1903686638493696e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.7047216687558677e-01,4.5285247653144212e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000004e+00,2.9605947323337506e-16,8.1649658092772581e-01,1.6888964105823077e+00,1.6500677774412074e+00,3.9190420777530886e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1903686638493696e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654735e-01,1.7500763782137589e+00,1.6808706688667934e+00,3.8125100861960198e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7859187816931951e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.8440337705139522e-01,4.6678368670725057e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654735e-01,1.7500763782137589e+00,1.6808706688667934e+00,3.8125100861960198e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7859187816931951e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000018e+00,5.9211894646675012e-16,5.7735026918962562e-01,1.8828567816599380e+00,1.7629698475153195e+00,3.5019014467276073e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2790167320774309e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.1944109228914834e-01,5.0182140194500369e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000018e+00,5.9211894646675012e-16,5.7735026918962562e-01,1.8828567816599380e+00,1.7629698475153195e+00,3.5019014467276073e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2790167320774309e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000053e+00,1.0658141036401502e-15,4.4721359549995759e-01,2.1362380386065971e+00,1.9325726450109444e+00,3.8496998914632867e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2940484590257042e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.9800577582322487e-01,5.8038608547908022e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000053e+00,1.0658141036401502e-15,4.4721359549995759e-01,2.1362380386065971e+00,1.9325726450109444e+00,3.8496998914632867e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2940484590257042e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011061e-01,2.4154926248632846e+00,2.1236205515519333e+00,4.1043889946177620e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4722424516413559e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.9889271964881547e-01,6.8127302930467082e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,34,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000053e+00,7.1054273576010023e-16,3.6514837167011061e-01,2.4154926248632846e+00,2.1236205515519333e+00,4.1043889946177620e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4722424516413559e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
